CustomerID,Recency,Frequency,Monetary,Tenure,AOV,R_Score,F_Score,M_Score,RFM_Score,KMeans_Cluster,Agg_Cluster,GMM_Cluster,DBSCAN_Cluster,Segment
12778,20,6,822.23,292,137.04,3,4,3,10,0,0,1,0,Regular
12779,38,8,3691.7699999999995,333,497.67,3,4,4,11,3,1,1,0,High-Value
12781,64,2,826.74,221,413.37,2,2,3,7,2,0,3,0,Occasional
12782,5,5,2330.92,352,466.18,4,3,4,11,0,1,1,0,Regular
12783,2,6,2225.91,73,370.98,4,4,4,12,0,1,1,0,Regular
12784,9,2,532.8199999999999,6,266.41,4,2,2,8,2,0,3,0,Occasional
12785,328,1,311.95,0,311.95,1,1,2,4,1,2,2,0,At-Risk
12787,10,3,463.66,182,154.55,4,3,2,9,2,0,3,0,Occasional
12789,65,1,91.85,0,91.85,2,1,1,4,2,0,2,0,Occasional
12790,192,1,324.92,0,324.92,1,1,2,4,1,2,2,0,At-Risk
12791,328,1,192.60000000000002,0,192.6,1,1,1,3,1,2,2,0,At-Risk
12792,257,1,400.53999999999996,0,400.54,1,1,2,4,1,2,2,0,At-Risk
12793,328,2,545.48,36,272.74,1,2,2,5,1,2,0,0,At-Risk
12794,53,2,860.41,45,430.2,2,2,3,7,2,0,3,0,Occasional
12795,19,1,430.48,0,430.48,3,1,2,6,2,0,2,0,Occasional
12797,328,1,254.03,0,254.03,1,1,1,3,1,2,2,0,At-Risk
12798,10,3,3691.7699999999995,160,803.90625,4,3,4,11,0,1,0,0,Regular
12802,187,1,427.58,0,427.58,1,1,2,4,1,2,2,0,At-Risk
12808,37,3,483.65000000000003,331,161.22,3,3,2,8,2,0,3,0,Occasional
12809,178,1,489.31,0,489.31,1,1,2,4,1,2,2,0,At-Risk
12811,261,3,514.85,23,171.62,1,3,2,6,1,2,0,0,At-Risk
12812,45,1,229.64000000000001,0,229.64,3,1,1,5,2,0,2,0,Occasional
12814,102,1,125.92,0,125.92,2,1,1,4,2,2,2,0,Occasional
12815,148,2,1063.46,50,531.73,1,2,3,6,2,2,0,0,Occasional
12816,96,2,572.2,80,286.1,2,2,2,6,2,0,3,0,Occasional
12817,281,1,166.04,0,166.04,1,1,1,3,1,2,2,0,At-Risk
12818,262,1,1542.08,0,803.90625,1,1,3,5,1,2,0,0,At-Risk
12820,3,4,942.34,323,235.58,4,3,3,10,2,0,3,0,Occasional
12821,214,1,92.72,0,92.72,1,1,1,3,1,2,2,0,At-Risk
12822,71,2,948.88,16,474.44,2,2,3,7,2,0,3,0,Occasional
12823,75,5,1759.5,221,351.9,2,3,4,9,0,1,0,0,Regular
12824,60,1,397.12,0,397.12,2,1,2,5,2,0,2,0,Occasional
12826,3,7,1474.72,362,210.67,4,4,3,11,0,1,1,0,Regular
12827,6,3,430.15000000000003,38,143.38,4,3,2,9,2,0,3,0,Occasional
12828,3,6,1018.71,127,169.78,4,4,3,11,0,0,1,0,Regular
12829,328,2,293.0,23,146.5,1,2,1,4,1,2,0,0,At-Risk
12830,38,6,3691.7699999999995,134,803.90625,3,4,4,11,3,1,1,0,High-Value
12831,262,1,215.05,0,215.05,1,1,1,3,1,2,2,0,At-Risk
12832,32,2,383.03,65,191.52,3,2,2,7,2,0,3,0,Occasional
12833,145,1,417.38,0,417.38,1,1,2,4,2,2,2,0,Occasional
12834,283,1,312.38,0,312.38,1,1,2,4,1,2,2,0,At-Risk
12836,59,4,2610.36,252,652.59,2,3,4,9,0,1,0,0,Regular
12837,173,1,134.1,0,134.1,1,1,1,3,1,2,2,0,At-Risk
12838,34,2,671.95,340,335.98,3,2,3,8,2,0,3,0,Occasional
12839,3,11,3691.7699999999995,364,399.39,4,4,4,12,3,3,1,0,High-Value
12840,144,4,2726.77,82,681.69,1,3,4,8,0,0,0,0,Regular
12841,5,11,3691.7699999999995,367,159.66,4,4,4,12,3,3,1,0,High-Value
12842,70,2,1118.99,238,559.5,2,2,3,7,2,0,3,0,Occasional
12843,66,8,1702.26,198,212.78,2,4,4,10,0,1,0,0,Regular
12844,29,2,325.96000000000004,101,162.98,3,2,2,7,2,0,3,0,Occasional
12845,267,4,354.09,22,88.52,1,3,2,6,1,2,0,0,At-Risk
12847,22,1,843.64,0,803.90625,3,1,3,7,2,0,2,0,Occasional
12849,31,2,1010.29,237,505.14,3,2,3,8,2,0,3,0,Occasional
12851,97,1,131.81,0,131.81,2,1,1,4,2,2,2,0,Occasional
12852,295,1,311.55,0,311.55,1,1,2,4,1,2,2,0,At-Risk
12853,135,6,1957.1000000000001,181,326.18,2,4,4,10,0,0,0,0,Regular
12854,79,3,1316.25,239,438.75,2,3,3,8,2,0,3,0,Occasional
12855,328,1,38.1,0,38.1,1,1,1,3,1,2,2,0,At-Risk
12856,8,6,2170.78,55,361.8,4,4,4,12,0,1,1,0,Regular
12857,211,2,1106.4,91,553.2,1,2,3,6,1,2,0,0,At-Risk
12863,52,1,521.2,0,521.2,2,1,2,5,2,0,2,0,Occasional
12864,138,1,147.12,0,147.12,2,1,1,4,2,2,2,0,Occasional
12865,26,2,1568.23,97,784.12,3,2,3,8,2,0,1,0,Occasional
12866,283,1,559.12,0,559.12,1,1,2,4,1,2,2,0,At-Risk
12867,26,7,3691.7699999999995,333,572.76,3,4,4,11,3,1,1,0,High-Value
12868,186,6,1607.0600000000002,187,267.84,1,4,3,8,0,0,0,0,Regular
12871,84,2,380.64,123,190.32,2,2,2,6,2,2,3,0,Occasional
12872,327,2,599.97,38,299.98,1,2,2,5,1,2,0,0,At-Risk
12873,282,1,374.0,0,374.0,1,1,2,4,1,2,2,0,At-Risk
12875,143,2,343.2300000000001,219,171.62,1,2,2,5,2,2,0,0,Occasional
12876,58,2,2218.02,138,803.90625,2,2,4,8,0,0,0,0,Regular
12877,4,11,1535.77,354,127.98,4,4,3,11,3,1,1,0,High-Value
12878,236,2,854.99,29,427.5,1,2,3,6,1,2,0,0,At-Risk
12879,45,3,573.22,47,191.07,3,3,2,8,2,0,3,0,Occasional
12881,276,1,298.0,0,298.0,1,1,1,3,1,2,2,0,At-Risk
12882,9,2,1463.04,24,731.52,4,2,3,9,2,0,1,0,Occasional
12883,25,4,703.47,64,175.87,3,3,3,9,2,0,3,0,Occasional
12884,88,1,309.05,0,309.05,2,1,2,5,2,0,2,0,Occasional
12885,63,3,1175.22,60,391.74,2,3,3,8,2,0,3,0,Occasional
12886,68,2,1378.4,151,689.2,2,2,3,7,2,0,0,0,Occasional
12888,214,2,354.12,41,177.06,1,2,2,5,1,2,0,0,At-Risk
12890,24,1,376.71999999999997,0,376.72,3,1,2,6,2,0,2,0,Occasional
12891,186,3,331.0,107,110.33,1,3,2,6,1,2,0,0,At-Risk
12893,31,1,176.55,0,176.55,3,1,1,5,2,0,2,0,Occasional
12895,42,2,372.8,44,186.4,3,2,2,7,2,0,3,0,Occasional
12897,205,2,216.5,97,108.25,1,2,1,4,1,2,0,0,At-Risk
12901,9,11,3691.7699999999995,261,630.52,4,4,4,12,3,3,1,0,High-Value
12902,265,1,138.68,0,138.68,1,1,1,3,1,2,2,0,At-Risk
12904,18,2,496.06,154,248.03,4,2,2,8,2,0,3,0,Occasional
12906,12,5,2919.81,66,583.96,4,3,4,11,0,1,1,0,Regular
12908,176,2,750.0,136,375.0,1,2,3,6,1,2,0,0,At-Risk
12909,40,5,2178.67,213,435.73,3,3,4,10,0,1,1,0,Regular
12910,23,8,3075.04,218,384.38,3,4,4,11,3,1,1,0,High-Value
12912,3,5,1662.3,37,332.46,4,3,4,11,0,1,1,0,Regular
12913,5,5,2483.63,363,496.73,4,4,4,12,0,1,1,0,Regular
12915,149,2,363.65,223,181.82,1,2,2,5,2,2,0,0,Occasional
12916,139,4,2944.95,181,736.24,2,3,4,9,0,0,0,0,Regular
12917,128,1,594.0,0,594.0,2,1,2,5,2,2,2,0,Occasional
12919,8,6,1335.19,161,222.53,4,4,3,11,0,1,1,0,Regular
12920,17,1,162.78,0,162.78,4,1,1,6,2,0,2,0,Occasional
12921,9,11,3691.7699999999995,364,448.3,4,4,4,12,3,3,1,0,High-Value
12922,161,1,405.38,0,405.38,1,1,2,4,1,2,2,0,At-Risk
12923,64,1,172.82,0,172.82,2,1,1,4,2,0,2,0,Occasional
12924,88,4,933.7,239,233.42,2,3,3,8,2,0,3,0,Occasional
12925,5,2,694.05,70,347.02,4,2,3,9,2,0,3,0,Occasional
12928,35,5,2062.7000000000003,323,412.54,3,4,4,11,0,1,1,0,Regular
12929,312,1,117.85,0,117.85,1,1,1,3,1,2,2,0,At-Risk
12930,78,2,415.8,93,207.9,2,2,2,6,2,0,3,0,Occasional
12931,22,11,3691.7699999999995,336,803.90625,3,4,4,11,3,3,1,0,High-Value
12933,24,3,607.53,259,202.51,3,3,2,8,2,0,3,0,Occasional
12935,2,7,2160.7,317,308.67,4,4,4,12,0,1,1,0,Regular
12936,17,4,1063.9,61,265.98,4,3,3,10,0,0,3,0,Regular
12937,15,4,1504.27,252,376.07,4,3,3,10,0,0,1,0,Regular
12938,26,1,114.14,0,114.14,3,1,1,5,2,0,2,0,Occasional
12939,64,8,3691.7699999999995,270,803.90625,2,4,4,10,3,1,0,0,High-Value
12940,55,2,899.69,33,449.84,2,2,3,7,2,0,3,0,Occasional
12942,131,3,675.6,234,225.2,2,3,3,8,2,2,0,0,Occasional
12944,36,2,604.51,319,302.26,3,2,2,7,2,0,3,0,Occasional
12945,288,1,462.95,0,462.95,1,1,2,4,1,2,2,0,At-Risk
12947,144,6,1603.99,229,267.33,1,4,3,8,0,0,0,0,Regular
12948,16,7,2064.95,248,294.99,4,4,4,12,0,1,1,0,Regular
12949,31,8,3691.7699999999995,221,520.9,3,4,4,11,3,1,1,0,High-Value
12950,2,3,1843.0,21,614.33,4,3,4,11,0,0,1,0,Regular
12951,9,6,1064.07,322,177.34,4,4,3,11,0,0,1,0,Regular
12952,6,4,1387.79,72,346.95,4,3,3,10,0,0,1,0,Regular
12953,10,1,329.85,0,329.85,4,1,2,7,2,0,2,0,Occasional
12955,1,11,3691.7699999999995,266,432.47,4,4,4,12,3,3,1,0,High-Value
12956,306,1,108.07,0,108.07,1,1,1,3,1,2,2,0,At-Risk
12957,10,8,3691.7699999999995,329,502.19,4,4,4,12,3,1,1,0,High-Value
12962,7,2,266.39,106,133.2,4,2,1,7,2,0,3,0,Occasional
12963,8,8,1856.63,357,232.08,4,4,4,12,0,1,1,0,Regular
12965,89,1,769.8100000000001,0,769.81,2,1,3,6,2,0,2,0,Occasional
12966,10,1,160.18,0,160.18,4,1,1,6,2,0,2,0,Occasional
12967,328,2,1660.9,13,803.90625,1,2,4,7,1,2,0,0,At-Risk
12968,112,1,135.95,0,135.95,2,1,1,4,2,2,2,0,Occasional
12970,7,4,405.47,315,101.37,4,3,2,9,2,0,3,0,Occasional
12971,4,11,3691.7699999999995,368,130.12,4,4,4,12,3,3,1,0,High-Value
12974,198,1,144.8,0,144.8,1,1,1,3,1,2,2,0,At-Risk
12976,212,1,738.6,0,738.6,1,1,3,5,1,2,2,0,At-Risk
12977,156,1,39.239999999999995,0,39.24,1,1,1,3,1,2,2,0,At-Risk
12980,158,9,3691.7699999999995,200,803.90625,1,4,4,9,3,3,0,-1,High-Value
12981,30,2,372.21999999999997,103,186.11,3,2,2,7,2,0,3,0,Occasional
12982,243,1,390.54,0,390.54,1,1,2,4,1,2,2,0,At-Risk
12984,19,1,97.5,0,97.5,3,1,1,5,2,0,2,0,Occasional
12985,1,2,1239.38,27,619.69,4,2,3,9,2,0,1,0,Occasional
12987,74,2,558.7,124,279.35,2,2,2,6,2,0,3,0,Occasional
12988,292,1,505.82,0,505.82,1,1,2,4,1,2,2,0,At-Risk
12989,3,11,3691.7699999999995,361,461.61,4,4,4,12,3,3,1,0,High-Value
12990,31,3,409.5,278,136.5,3,3,2,8,2,0,3,0,Occasional
12991,23,2,503.76,89,251.88,3,2,2,7,2,0,3,0,Occasional
12993,23,4,414.76,275,103.69,3,3,2,8,2,0,3,0,Occasional
12994,4,3,974.4200000000001,264,324.81,4,3,3,10,2,0,3,0,Occasional
12995,85,1,211.32,0,211.32,2,1,1,4,2,0,2,0,Occasional
12997,22,4,1226.89,294,306.72,3,3,3,9,0,0,1,0,Regular
12999,196,3,455.88,49,151.96,1,3,2,6,1,2,0,0,At-Risk
13000,107,3,534.85,258,178.28,2,3,2,7,2,2,3,0,Occasional
13001,4,11,3691.7699999999995,322,752.77,4,4,4,12,3,3,1,0,High-Value
13002,318,1,120.94999999999999,0,120.95,1,1,1,3,1,2,2,0,At-Risk
13003,106,3,149.05,109,49.68,2,3,1,6,2,2,0,0,Occasional
13004,12,11,3691.7699999999995,346,314.22,4,4,4,12,3,3,1,0,High-Value
13005,174,2,513.7,72,256.85,1,2,2,5,1,2,0,0,At-Risk
13006,56,1,81.57,0,81.57,2,1,1,4,2,0,2,0,Occasional
13008,323,1,229.46999999999997,0,229.47,1,1,1,3,1,2,2,0,At-Risk
13011,328,1,50.550000000000004,0,50.55,1,1,1,3,1,2,2,0,At-Risk
13012,9,8,1646.8400000000001,285,205.86,4,4,3,11,0,1,1,0,Regular
13013,1,11,3691.7699999999995,370,370.07,4,4,4,12,3,3,1,0,High-Value
13014,11,10,3466.2799999999997,270,346.63,4,4,4,12,3,3,1,0,High-Value
13015,53,5,3339.64,195,667.93,2,4,4,10,0,1,0,0,Regular
13016,73,3,789.89,49,263.3,2,3,3,8,2,0,3,0,Occasional
13017,7,1,204.0,0,204.0,4,1,1,6,2,0,2,0,Occasional
13018,16,11,3691.7699999999995,279,259.92,4,4,4,12,3,3,1,0,High-Value
13021,4,9,2616.38,354,290.71,4,4,4,12,3,1,1,0,High-Value
13023,64,2,689.9,65,344.95,2,2,3,7,2,0,3,0,Occasional
13026,1,5,975.36,274,195.07,4,4,3,11,0,0,1,0,Regular
13027,114,6,3691.7699999999995,240,803.90625,2,4,4,10,3,1,0,0,High-Value
13028,23,2,661.3199999999999,22,330.66,3,2,2,7,2,0,3,0,Occasional
13029,31,3,1247.5,322,415.83,3,3,3,9,2,0,3,0,Occasional
13030,11,2,752.4399999999999,356,376.22,4,2,3,9,2,0,3,0,Occasional
13032,52,2,1010.18,34,505.09,2,2,3,7,2,0,3,0,Occasional
13033,328,1,190.55,0,190.55,1,1,1,3,1,2,2,0,At-Risk
13034,55,2,642.77,314,321.38,2,2,2,6,2,0,3,0,Occasional
13035,74,2,921.88,186,460.94,2,2,3,7,2,0,3,0,Occasional
13037,138,3,881.07,118,293.69,2,3,3,8,2,0,0,0,Occasional
13038,80,3,908.46,210,302.82,2,3,3,8,2,0,3,0,Occasional
13040,9,2,676.99,24,338.5,4,2,3,9,2,0,3,0,Occasional
13043,273,1,516.42,0,516.42,1,1,2,4,1,2,2,0,At-Risk
13044,291,1,560.47,0,560.47,1,1,2,4,1,2,2,0,At-Risk
13045,99,1,305.28000000000003,0,305.28,2,1,1,4,2,0,2,0,Occasional
13046,31,2,629.31,235,314.65,3,2,2,7,2,0,3,0,Occasional
13047,32,10,3237.54,342,323.75,3,4,4,11,3,3,1,0,High-Value
13048,14,4,1819.41,312,454.85,4,3,4,11,0,0,1,0,Regular
13049,64,2,656.6800000000001,253,328.34,2,2,2,6,2,0,3,0,Occasional
13050,15,11,3691.7699999999995,351,343.34,4,4,4,12,3,3,1,0,High-Value
13052,212,1,348.15000000000003,0,348.15,1,1,2,4,1,2,2,0,At-Risk
13055,78,3,1214.41,135,404.8,2,3,3,8,2,0,3,0,Occasional
13058,25,3,271.40000000000003,127,90.47,3,3,1,7,2,0,3,0,Occasional
13059,250,1,183.4,0,183.4,1,1,1,3,1,2,2,0,At-Risk
13060,254,1,307.53,0,307.53,1,1,2,4,1,2,2,0,At-Risk
13061,72,1,248.61,0,248.61,2,1,1,4,2,0,2,0,Occasional
13062,191,1,346.98,0,346.98,1,1,2,4,1,2,2,0,At-Risk
13064,13,4,1105.59,314,276.4,4,3,3,10,0,0,3,0,Regular
13065,328,1,205.86,0,205.86,1,1,1,3,1,2,2,0,At-Risk
13066,24,2,470.8,7,235.4,3,2,2,7,2,0,3,0,Occasional
13067,82,1,115.46000000000001,0,115.46,2,1,1,4,2,0,2,0,Occasional
13068,10,2,344.0,309,172.0,4,2,2,8,2,0,3,0,Occasional
13069,1,11,3691.7699999999995,368,184.64,4,4,4,12,3,3,1,0,High-Value
13070,192,1,228.8,0,228.8,1,1,1,3,1,2,2,0,At-Risk
13072,267,1,177.15,0,177.15,1,1,1,3,1,2,2,0,At-Risk
13075,130,1,919.61,0,803.90625,2,1,3,6,2,2,2,0,Occasional
13077,1,4,728.02,365,182.0,4,3,3,10,2,0,3,0,Occasional
13078,3,11,3691.7699999999995,363,485.69,4,4,4,12,3,3,1,0,High-Value
13079,4,5,220.10000000000002,136,44.02,4,4,1,9,2,0,1,0,Occasional
13080,179,1,58.08,0,58.08,1,1,1,3,1,2,2,0,At-Risk
13081,12,11,3691.7699999999995,359,803.90625,4,4,4,12,3,3,1,0,High-Value
13082,126,9,3613.63,212,401.51,2,4,4,10,3,3,0,0,High-Value
13083,4,2,303.75,71,151.88,4,2,1,7,2,0,3,0,Occasional
13085,158,2,416.08000000000004,137,208.04,1,2,2,5,1,2,0,0,At-Risk
13089,3,11,3691.7699999999995,366,605.79,4,4,4,12,3,3,1,0,High-Value
13090,9,11,3691.7699999999995,364,636.49,4,4,4,12,3,3,1,0,High-Value
13091,28,1,345.82,0,345.82,3,1,2,6,2,0,2,0,Occasional
13092,71,5,477.83,288,95.57,2,4,2,8,2,0,0,0,Occasional
13093,276,8,3691.7699999999995,97,803.90625,1,4,4,9,3,3,0,-1,High-Value
13094,21,11,1927.3200000000002,347,160.61,3,4,4,11,3,1,1,0,High-Value
13095,71,1,74.39999999999999,0,74.4,2,1,1,4,2,0,2,0,Occasional
13097,33,10,3691.7699999999995,327,600.32,3,4,4,11,3,3,1,0,High-Value
13098,1,11,3691.7699999999995,316,803.90625,4,4,4,12,3,3,1,0,High-Value
13099,99,1,207.35999999999999,0,207.36,2,1,1,4,2,2,2,0,Occasional
13101,234,1,101.19,0,101.19,1,1,1,3,1,2,2,0,At-Risk
13102,1,11,3691.7699999999995,363,267.67,4,4,4,12,3,3,1,0,High-Value
13103,40,1,243.94,0,243.94,3,1,1,5,2,0,2,0,Occasional
13104,3,6,1098.48,351,183.08,4,4,3,11,0,0,1,0,Regular
13106,133,1,76.5,0,76.5,2,1,1,4,2,2,2,0,Occasional
13107,44,4,1531.6200000000001,289,382.9,3,3,3,9,0,0,3,0,Regular
13108,328,1,350.06,0,350.06,1,1,2,4,1,2,2,0,At-Risk
13109,60,2,786.54,97,393.27,2,2,3,7,2,0,3,0,Occasional
13110,31,7,1488.67,279,212.67,3,4,3,10,0,1,1,0,Regular
13113,1,11,3691.7699999999995,365,510.25,4,4,4,12,3,3,1,0,High-Value
13115,12,4,2294.78,172,573.7,4,3,4,11,0,0,1,0,Regular
13116,138,1,501.14,0,501.14,2,1,2,5,2,2,2,0,Occasional
13117,22,8,984.91,350,123.11,3,4,3,10,0,1,1,0,Regular
13118,20,5,1197.81,269,239.56,3,4,3,10,0,0,1,0,Regular
13120,239,1,30.599999999999998,0,30.6,1,1,1,3,1,2,2,0,At-Risk
13121,269,1,283.73,0,283.73,1,1,1,3,1,2,2,0,At-Risk
13122,94,2,922.39,146,461.2,2,2,3,7,2,0,3,0,Occasional
13124,90,3,3691.7699999999995,269,803.90625,2,3,4,9,0,1,0,0,Regular
13126,5,8,2099.64,361,262.46,4,4,4,12,0,1,1,0,Regular
13127,78,1,259.17,0,259.17,2,1,1,4,2,0,2,0,Occasional
13130,94,1,64.0,0,64.0,2,1,1,4,2,2,2,0,Occasional
13131,23,3,1073.3,164,357.77,3,3,3,9,2,0,3,0,Occasional
13132,262,1,77.3,0,77.3,1,1,1,3,1,2,2,0,At-Risk
13133,274,2,109.8,30,54.9,1,2,1,4,1,2,0,0,At-Risk
13134,86,4,1793.58,154,448.4,2,3,4,9,0,0,0,0,Regular
13135,197,1,3096.0,0,803.90625,1,1,4,6,0,0,0,1,Regular
13136,56,5,2607.61,156,521.52,2,4,4,10,0,1,0,0,Regular
13137,11,8,3603.29,298,450.41,4,4,4,12,3,1,1,0,High-Value
13138,22,6,962.39,350,160.4,3,4,3,10,0,0,1,0,Regular
13139,16,7,3691.7699999999995,243,723.56,4,4,4,12,3,1,1,0,High-Value
13140,108,3,422.47,258,140.82,2,3,2,7,2,2,3,0,Occasional
13141,85,5,2388.75,230,477.75,2,4,4,10,0,0,0,0,Regular
13142,19,1,307.09,0,307.09,3,1,2,6,2,0,2,0,Occasional
13144,328,1,110.95,0,110.95,1,1,1,3,1,2,2,0,At-Risk
13145,40,4,618.52,332,154.63,3,3,2,8,2,0,3,0,Occasional
13146,26,1,228.91,0,228.91,3,1,1,5,2,0,2,0,Occasional
13147,10,4,712.8000000000001,89,178.2,4,3,3,10,2,0,3,0,Occasional
13148,29,11,3683.26,335,306.94,3,4,4,11,3,3,1,0,High-Value
13149,14,4,1676.06,274,419.02,4,3,4,11,0,0,1,0,Regular
13151,296,1,1257.8700000000001,0,803.90625,1,1,3,5,1,2,0,0,At-Risk
13153,6,1,486.22,0,486.22,4,1,2,7,2,0,2,0,Occasional
13155,33,4,971.76,335,242.94,3,3,3,9,2,0,3,0,Occasional
13157,49,4,1741.22,248,435.3,3,3,4,10,0,0,0,0,Regular
13158,95,4,1201.06,224,300.26,2,3,3,8,0,0,0,0,Regular
13159,9,4,1429.35,106,357.34,4,3,3,10,0,0,1,0,Regular
13160,22,1,91.8,0,91.8,3,1,1,5,2,0,2,0,Occasional
13161,313,1,112.75,0,112.75,1,1,1,3,1,2,2,0,At-Risk
13162,122,4,1688.29,212,422.07,2,3,4,9,0,0,0,0,Regular
13165,46,2,1021.48,305,510.74,3,2,3,8,2,0,3,0,Occasional
13166,283,1,417.2,0,417.2,1,1,2,4,1,2,2,0,At-Risk
13167,19,4,791.33,125,197.83,3,3,3,9,2,0,3,0,Occasional
13168,36,4,1299.59,281,324.9,3,3,3,9,0,0,3,0,Regular
13169,64,2,712.88,188,356.44,2,2,3,7,2,0,3,0,Occasional
13170,27,1,108.81,0,108.81,3,1,1,5,2,0,2,0,Occasional
13171,22,3,468.41,277,156.14,3,3,2,8,2,0,3,0,Occasional
13173,4,2,353.65,363,176.82,4,2,2,8,2,0,3,0,Occasional
13174,16,3,2742.82,352,803.90625,4,3,4,11,0,1,1,0,Regular
13176,46,1,481.49,0,481.49,3,1,2,6,2,0,2,0,Occasional
13177,65,1,282.45,0,282.45,2,1,1,4,2,0,2,0,Occasional
13178,26,11,3691.7699999999995,334,520.5,3,4,4,11,3,3,1,0,High-Value
13182,45,1,121.18,0,121.18,3,1,1,5,2,0,2,0,Occasional
13183,8,9,3691.7699999999995,326,439.75,4,4,4,12,3,1,1,0,High-Value
13184,15,10,1668.95,275,166.9,4,4,4,12,3,1,1,0,High-Value
13185,268,1,71.4,0,71.4,1,1,1,3,1,2,2,0,At-Risk
13186,40,3,1575.89,89,525.3,3,3,3,9,0,0,1,0,Regular
13187,328,1,236.02,0,236.02,1,1,1,3,1,2,2,0,At-Risk
13188,11,1,114.60000000000001,0,114.6,4,1,1,6,2,0,2,0,Occasional
13189,19,2,260.68,96,130.34,3,2,1,6,2,0,3,0,Occasional
13192,95,2,911.94,109,455.97,2,2,3,7,2,0,3,0,Occasional
13193,61,1,112.08,0,112.08,2,1,1,4,2,0,2,0,Occasional
13194,136,1,60.7,0,60.7,2,1,1,4,2,2,2,0,Occasional
13196,11,4,1797.78,250,449.44,4,3,4,11,0,0,1,0,Regular
13198,10,6,3401.2400000000002,351,566.87,4,4,4,12,3,1,1,0,High-Value
13199,4,11,3691.7699999999995,363,258.35,4,4,4,12,3,3,1,0,High-Value
13200,19,4,870.09,107,217.52,3,3,3,9,2,0,3,0,Occasional
13203,10,4,869.46,232,217.36,4,3,3,10,2,0,3,0,Occasional
13207,15,2,250.26000000000002,135,125.13,4,2,1,7,2,0,3,0,Occasional
13208,59,6,1217.65,250,202.94,2,4,3,9,0,0,0,0,Regular
13209,30,8,3691.7699999999995,331,736.45,3,4,4,11,3,1,1,0,High-Value
13210,94,1,353.48,0,353.48,2,1,2,5,2,0,2,0,Occasional
13211,10,3,1095.42,350,365.14,4,3,3,10,2,0,3,0,Occasional
13212,20,3,786.83,41,262.28,3,3,3,9,2,0,3,0,Occasional
13213,57,5,1520.58,142,304.12,2,4,3,9,0,1,0,0,Regular
13216,268,1,333.74,0,333.74,1,1,2,4,1,2,2,0,At-Risk
13217,122,3,533.98,34,177.99,2,3,2,7,2,2,0,0,Occasional
13218,127,1,62.63999999999999,0,62.64,2,1,1,4,2,2,2,0,Occasional
13220,78,4,819.2900000000001,158,204.82,2,3,3,8,2,0,3,0,Occasional
13221,240,2,847.41,119,423.7,1,2,3,6,1,2,0,0,At-Risk
13223,200,2,163.20000000000002,31,81.6,1,2,1,4,1,2,0,0,At-Risk
13224,60,2,2155.95,91,803.90625,2,2,4,8,0,0,0,0,Regular
13225,3,7,3691.7699999999995,358,803.90625,4,4,4,12,3,1,1,0,High-Value
13226,273,1,108.21000000000001,0,108.21,1,1,1,3,1,2,2,0,At-Risk
13227,202,1,257.7,0,257.7,1,1,1,3,1,2,2,0,At-Risk
13228,81,1,358.0,0,358.0,2,1,2,5,2,0,2,0,Occasional
13229,226,1,160.95,0,160.95,1,1,1,3,1,2,2,0,At-Risk
13230,4,11,2755.63,360,196.83,4,4,4,12,3,3,1,0,High-Value
13232,13,7,1328.35,230,189.76,4,4,3,11,0,1,1,0,Regular
13233,74,2,605.12,261,302.56,2,2,2,6,2,0,3,0,Occasional
13235,212,1,1031.07,0,803.90625,1,1,3,5,1,2,2,0,At-Risk
13236,25,2,744.85,82,372.42,3,2,3,8,2,0,3,0,Occasional
13238,17,4,700.73,343,175.18,4,3,3,10,2,0,3,0,Occasional
13239,262,1,329.56,0,329.56,1,1,2,4,1,2,2,0,At-Risk
13240,96,4,663.65,269,165.91,2,3,2,7,2,0,0,0,Occasional
13242,112,3,270.40000000000003,101,90.13,2,3,1,6,2,2,0,0,Occasional
13243,203,1,585.12,0,585.12,1,1,2,4,1,2,2,0,At-Risk
13244,93,1,121.74000000000001,0,121.74,2,1,1,4,2,2,2,0,Occasional
13245,51,1,430.5,0,430.5,3,1,2,6,2,0,2,0,Occasional
13246,18,6,1961.52,312,326.92,4,4,4,12,0,1,1,0,Regular
13247,18,4,501.12,64,125.28,4,3,2,9,2,0,3,0,Occasional
13248,125,2,465.68,64,232.84,2,2,2,6,2,2,0,0,Occasional
13249,92,3,711.41,168,237.14,2,3,3,8,2,0,3,0,Occasional
13253,157,2,1030.4,182,515.2,1,2,3,6,1,2,0,0,At-Risk
13255,9,2,399.51,364,199.76,4,2,2,8,2,0,3,0,Occasional
13258,12,3,672.83,193,224.28,4,3,3,10,2,0,3,0,Occasional
13259,62,1,283.18,0,283.18,2,1,1,4,2,0,2,0,Occasional
13260,61,1,557.62,0,557.62,2,1,2,5,2,0,2,0,Occasional
13261,269,2,944.1,17,472.05,1,2,3,6,1,2,0,0,At-Risk
13262,263,1,200.29,0,200.29,1,1,1,3,1,2,2,0,At-Risk
13263,1,11,3691.7699999999995,323,212.48,4,4,4,12,3,3,1,0,High-Value
13265,53,5,2092.66,220,418.53,2,4,4,10,0,1,0,0,Regular
13266,11,11,3691.7699999999995,245,319.52,4,4,4,12,3,3,1,0,High-Value
13267,3,11,3691.7699999999995,364,237.97,4,4,4,12,3,3,1,0,High-Value
13268,18,11,3174.75,249,288.61,4,4,4,12,3,3,1,0,High-Value
13269,1,11,3691.7699999999995,368,356.22,4,4,4,12,3,3,1,0,High-Value
